id,text,hour,dayofweek,authorMeta.id,authorMeta.verified,authorMeta.following,authorMeta.fans,authorMeta.heart,authorMeta.video,authorMeta.digg,musicMeta.musicId,musicMeta.musicOriginal,musicMeta.duration,videoMeta.duration,diggCount,shareCount,playCount,commentCount,numHashtags,fyp,foryou,foryoupage,viral,funny,comedy
6937718212297641221,16.0,18,1,8361643,0,212,74900,1800000,194,24200,6930796714261596934,0,8,8,13700,1449,481600,265,0,0,0,0,0,0,0
6935060882552540421,38.0,14,1,6817610104184816646,0,1303,335800,6600000,576,7473,6911440501066140417,1,15,15,23200,544,781300,226,2,0,0,0,0,0,0
6941497315278523653,132.0,22,4,6591484330685546502,0,465,53800,4900000,12,9006,6936006004631014150,1,59,14,4500000,12700,20400000,19500,5,1,0,0,0,0,0
6945215645617376518,76.0,23,0,6879974467864527878,0,697,229900,3400000,322,900,6865160047857765126,1,8,8,52000,3403,211400,522,4,0,0,0,0,0,0
6935589965770312965,59.0,0,3,6642895221271117829,0,49,527500,15300000,251,17700,6919633593039964933,1,42,12,496000,13100,2200000,6568,3,1,0,1,0,0,0
6943313762640252165,46.0,20,2,1815261,0,340,1786,178900,47,24300,6943313635972303622,1,18,18,108200,12800,703200,1911,1,0,0,0,0,0,0
6915052531152407813,146.0,16,3,6811846991572976646,0,3980,107700,763200,360,5008,6759290709599062017,0,60,32,62800,5793,950500,553,8,0,0,0,0,0,0
6935973888748702981,81.0,1,4,6660638419583451141,0,216,10600,163000,298,3041,6935186337989397254,1,28,16,92600,11200,2000000,1385,4,0,0,0,0,0,0
6938429429601422597,142.0,16,3,6812253464463262726,0,70,159700,860700,121,2092,6701993629444999169,0,30,38,66400,19500,788400,3633,9,0,0,0,0,0,0
6937368532334398726,60.0,19,0,6889808203619648517,0,0,53100,162300,23,97,6850914409158626054,1,19,8,58600,682,353000,2564,6,1,0,0,0,0,0
6945233609926249733,105.0,0,1,6795572036138173445,0,887,37500,237700,375,25800,6902376363227891714,0,60,59,82000,8330,566700,7962,10,1,1,1,0,0,0
6935950893179342085,23.0,23,3,54539481520816129,0,224,3600000,39900000,273,1636,6935950806046771973,1,19,19,127400,21300,1400000,1549,0,0,0,0,0,0,0
6939325193332575493,28.0,2,6,6714017019937145861,0,132,1000000,28900000,743,3520,6837654631623968769,0,45,15,14200,162,172600,183,2,1,0,0,1,0,0
6938873938604723461,1.0,20,4,6859819744029180934,0,106,4108,566300,51,7203,6938873885525936902,1,8,9,562100,13800,3500000,12100,0,0,0,0,0,0,0
6937392098056457477,61.0,21,0,15065148,0,29,2500000,111900000,442,60500,6929234765279267589,1,36,36,54200,148,393300,121,6,1,1,0,0,0,0
6938578802503142662,97.0,1,4,6911144181592540165,0,19,182500,2100000,318,3304,227299624506597376,0,30,20,8656,54,224500,230,3,1,0,0,0,0,0
6926977488086240517,76.0,19,0,6666866281516728325,1,33,9200000,276000000,1715,62400,6907208914295687938,1,13,13,385400,1611,5600000,6543,2,0,0,0,0,0,0
6939125724704001285,26.0,13,5,6634056087506157573,0,144,37800,271500,124,3259,6938808354903018246,1,41,41,13700,2322,260400,625,1,0,0,0,0,0,0
6940789480508984581,68.0,0,3,6824836981542585350,0,68,220000,7100000,774,16700,6940650256870820614,1,12,12,5890,51,81800,353,5,1,0,0,0,0,0
6915699826512514309,100.0,10,5,6813315296431784966,0,16,302100,3600000,187,6724,6899984879677655814,1,15,15,3400000,469900,36000000,51800,9,1,0,0,1,0,0
6938534322949442822,136.0,22,3,6781962180062462981,1,19,1400000,20500000,151,196,6834975092238190594,0,30,11,31800,73,130800,128,4,0,0,0,0,0,0
6941393643450273030,91.0,15,4,6806548467378848773,0,204,1100000,25400000,5671,71700,6941393467742489350,1,53,53,1700000,50100,5000000,22400,3,0,0,0,0,0,0
6926912923621133574,73.0,15,0,6893327413541258246,0,211,870500,11700000,237,2488,6926912912837675782,1,10,10,5184,29,226000,29,8,0,1,0,0,0,0
6936842739317214465,15.0,9,6,6666398076255698945,1,18,3000000,31600000,109,4053,6890178883535047426,0,15,15,302500,3181,3000000,1582,0,0,0,0,0,0,0
6933290464950881541,61.0,19,3,6809737491807503365,0,454,85500,2000000,374,25400,6931900567660874502,1,8,8,588700,86000,9400000,6674,5,1,0,0,0,0,0
6922899969384942853,32.0,19,3,6810578508473992197,0,402,11400,128100,108,8818,6728625511553075201,0,30,10,41200,1985,988700,4266,4,1,0,0,0,0,0
6941414575468301573,64.0,17,4,101913177340137472,1,509,2700000,149500000,1016,19300,6574449487358790406,1,9,9,421300,2228,2500000,12700,0,0,0,0,0,0,0
6940982043664862470,31.0,13,3,268697694620217344,0,3037,485800,9900000,783,29700,6931747481009097477,1,23,12,122600,10500,1500000,917,0,0,0,0,0,0,0
6943260468630785286,107.0,16,2,6686475001317721093,1,42,3700000,92500000,653,4588,6943260291220228870,1,59,59,1300000,19400,4100000,11800,6,1,1,0,0,0,0
6941390255748566278,27.0,15,4,6935793502447174662,0,19,331500,6100000,49,758,222450148143108096,0,30,15,22200,232,173900,136,2,0,0,0,0,0,0
6940035957013974278,71.0,0,1,6790870790146360325,0,479,1251,6392,51,695,6623108046656637701,1,16,15,4060,322,106100,104,5,1,1,0,0,1,0
6941854515935137030,136.0,21,5,6633208823296753669,0,1150,3261,352600,75,159,6941854361337481989,1,49,49,339100,2278,2800000,11200,6,0,0,0,0,0,0
6944176973832817925,85.0,3,5,6754788759081010181,1,38,7700000,106700000,238,5254,6798709249653344257,0,60,14,460000,2690,5500000,7653,5,1,0,1,0,0,0
6931095867621494022,58.0,21,4,6753757259836670982,0,45,108500,2000000,170,667,6918843027901385473,1,59,14,11700,21,214900,344,4,0,0,0,0,0,0
6938830610060414214,95.0,18,4,77725166780203008,1,37,1200000,14400000,103,13,6837654631623968769,0,45,15,42100,50,436100,137,7,1,0,0,0,0,0
6938564416703139073,0.0,0,4,6845358022085641221,0,1797,11900,106100,305,10800,6909575986573019909,1,11,12,10700,32,83400,95,0,0,0,0,0,0,0
6938206353936698629,63.0,1,3,6568480218301300741,0,386,711900,47800000,218,9795,6938206258168220421,1,11,11,333100,22400,1600000,5038,4,1,1,0,0,0,0
6941757391969012997,0.0,15,5,6769368255587337221,0,13,19400,2600000,33,319,6916627597258509061,1,13,7,716700,37800,2900000,22300,0,0,0,0,0,0,0
6924735460484959493,75.0,18,1,6666866281516728325,1,33,9200000,276000000,1715,62400,6918815562705406726,1,13,13,453700,1700,5500000,5561,2,0,0,0,0,0,0
6940669548001578245,103.0,17,2,286784583440805888,0,7952,63700,1100000,1160,1387,6939676097659374341,1,11,11,61200,2287,407300,703,6,1,1,0,1,0,0
6933101935947992326,32.0,7,3,6920870659237479430,0,15,883100,10200000,142,288,6933101750580742917,1,12,12,32200,530,453700,423,2,0,0,0,0,0,0
6938516749948112133,90.0,21,3,244413012915376128,0,346,364900,2200000,185,3482,6938516676560374534,1,52,52,1600000,15300,8600000,28400,6,1,0,0,1,0,0
6930288269200542981,56.0,17,2,6687542291974308869,1,80,6300000,318900000,962,37200,6774211055397636098,0,127,30,1800000,8073,11300000,4784,0,0,0,0,0,0,0
6935779012899867909,58.0,12,3,158031392012992512,0,341,1400000,27100000,1036,1043,6935778875003702022,1,15,15,28900,247,109000,609,5,1,1,0,0,1,0
6940736665413569797,24.0,21,2,6669793104381476870,0,1338,1664,804000,522,40900,6735757810719541250,0,30,6,728000,83400,4400000,6524,1,0,0,0,0,0,0
6940768762064882950,130.0,23,2,6773085779066831878,0,10000,56700,1300000,128,1449,6940768562399234821,1,18,18,7312,1804,358300,295,9,1,1,1,1,1,1
6944087672436591878,56.0,22,4,6758092547954885638,0,495,54700,517600,377,1568,6944087571500747526,1,59,59,18000,3728,269700,141,3,1,0,0,0,0,0
6934495628601085189,128.0,1,0,6762931392076547077,0,164,171000,3000000,194,4434,6915478245949393670,1,28,17,10300,988,86000,71,4,0,0,0,0,0,0
6941230130857659653,76.0,5,4,6589968462284701697,0,745,153,24700,129,25200,6879408670803806977,1,7,8,17400,299,76900,386,5,1,0,0,1,0,0
6933362501413342469,147.0,0,4,6549318262461568000,0,13,29600,640500,54,104,6705067843907487745,0,60,20,123700,2787,612600,2017,10,0,0,0,0,0,0
6940422201413766405,24.0,1,2,6796090125388481542,0,1987,35600,1500000,930,84800,6940421908378798854,1,15,15,378600,72900,3200000,5224,1,0,0,0,0,0,0
6946224486198922502,56.0,16,3,6723552912562537477,1,37,630500,9500000,116,6,6946224783138753285,1,31,32,28400,2668,210000,132,0,0,0,0,0,0,0
6936008741070327046,87.0,3,4,6728603963450999813,0,401,40800,1500000,99,7601,6826761248797886465,0,30,8,30100,746,146600,247,4,0,0,0,0,0,0
6934977052726545665,64.0,8,1,6824031881040118789,1,103,4300000,57900000,446,367,6914711053674760193,0,30,13,49100,194,1200000,338,0,0,0,0,0,0,0
6945768740126592262,5.0,10,2,6886380797252535297,0,950,43000,511500,840,14700,6809095351803316225,0,60,17,14000,1336,146000,667,0,0,0,0,0,0,0
6944502867352915205,22.0,0,6,6795579599453832198,0,54,27500,170200,16,3767,6940171233133365249,0,60,55,147200,2056,1300000,1916,0,0,0,0,0,0,0
6938092914874748165,146.0,18,2,6808900315389428741,0,164,136000,1100000,55,2790,6904456566695529221,1,15,13,27100,141,131000,748,11,1,1,1,0,0,0
6934161648961801478,12.0,4,6,6921898325625488390,0,38,9428,194400,7,3086,6798278395760265990,1,36,6,189900,12000,2200000,7564,2,1,1,0,0,0,0
6944094910748314886,33.0,22,4,6638426958806417409,0,221,1416,270500,52,7160,6807984440287955717,1,22,15,265500,12000,1300000,2675,1,0,0,0,0,0,0
6938192376921967878,111.0,0,3,6935206257032791045,0,685,40900,171700,30,365,6920125567752734722,0,60,26,122700,16000,867100,7526,8,1,0,0,0,0,0
6933652554656075013,57.0,19,4,6804900972008866821,0,0,2100000,35100000,811,1244,6654885909797800705,0,34,14,11600,81,312400,55,0,0,0,0,0,0,0
6913259225263164677,113.0,20,5,121383061878947840,1,3683,6700000,221400000,1438,4460,6906907906961065986,0,30,59,700700,4328,7500000,3688,3,0,0,0,1,0,0
6935879799399255302,0.0,19,3,6778851930040255490,0,49,295500,2300000,109,313,6935879754369338118,1,8,9,28100,110,566000,456,0,0,0,0,0,0,0
6945936818147691781,150.0,21,2,6751249271091119109,0,232,621900,10500000,100,7995,6945936689298705157,1,47,47,84200,82,416700,3899,6,0,0,0,0,0,0
6944776804880190726,32.0,18,6,81609352872112128,1,1741,4000000,114100000,1309,59900,6923263894844738306,1,13,11,32300,86,319600,160,0,0,0,0,0,0,0
6940891549018672390,38.0,7,3,6841655045001839621,0,8,618400,7600000,27,5,6779358793030436866,0,60,56,1800000,19600,10600000,12200,1,0,0,0,0,0,0
6941075421081455877,39.0,19,3,287688940130832384,1,6580,8900000,244000000,761,9033,6941075263174347525,1,19,19,310900,290,3800000,428,0,0,0,0,0,0,0
6943676838963105029,14.0,19,3,6693306583348495366,0,10,637100,13600000,208,1454,6819255229129689090,0,60,14,1300000,4480,6400000,9090,0,0,0,0,0,0,0
6935104419230911749,108.0,17,1,6686982453682488326,1,4163,1700000,39900000,259,22400,6773436955838401285,0,59,47,28100,49,231700,170,5,0,0,0,0,0,0
6933203366382210309,95.0,14,3,6778958851813000197,0,163,242000,2600000,456,1121,6933203299105622789,1,48,48,82400,12100,487700,1480,4,0,0,0,0,0,0
6936650014211034373,92.0,21,5,6911144181592540165,0,19,182500,2100000,318,3304,6834975092238190594,0,30,14,6209,47,241500,306,1,1,0,0,0,0,0
6927292680636615942,76.0,15,1,6666866281516728325,1,33,9200000,276000000,1715,62400,6894665544352795393,1,8,8,163200,1059,3100000,4184,2,0,0,0,0,0,0
6931550773234912517,47.0,3,6,6913827975469892613,0,52,697200,9200000,138,185,6931550742964603653,1,15,15,2000000,5372,31900000,8849,5,1,0,0,0,0,0
6934892197208657158,120.0,3,1,6915039087925986309,0,124,143800,1400000,159,362,6751523894701590529,0,60,13,34900,1788,1500000,117,11,0,0,0,0,0,0
6936361161558445318,52.0,2,5,6816594656193954821,0,6,438,2726,21,42,6586947002464996102,0,166,14,2081,37,150200,31,6,0,1,0,1,0,0
6940648827066076421,147.0,15,2,6686511615774950405,1,335,1600000,83400000,1412,33900,6814587094682323717,1,59,23,182000,199,1100000,457,9,0,0,0,0,0,0
6939900576075369733,142.0,15,0,6762325668887446533,0,75,89200,2200000,124,722,6925233963275438853,1,30,31,416500,17900,1900000,4032,1,0,0,0,0,0,0
6945850047233903878,40.0,16,2,6774617920305349638,0,211,100600,4100000,149,2568,6835837996332222466,0,60,10,80600,10300,701800,1264,0,0,0,0,0,0,0
6938598570387901701,116.0,3,4,6853577048230609926,0,65,24800,1700000,98,973,6756356270703282949,1,24,13,398600,10000,1900000,2604,5,0,0,0,0,0,0
6945545519540325637,55.0,20,1,6804477405773300741,0,1528,243400,5800000,606,13600,6945545422161087237,1,12,12,19000,3839,163400,1020,4,0,0,0,0,0,0
6940070088837958917,96.0,2,1,6933040492393792518,0,47,9576,85400,93,552,6831843160709138433,0,60,6,1054,9,159100,6,8,0,0,0,0,0,0
6945958441701674245,38.0,23,2,6795770068758414341,0,118,122400,2100000,230,572,6945958278379686662,1,24,25,51000,360,260500,252,1,0,0,0,0,0,0
6937731397541022982,73.0,19,1,6572825763976200197,0,37,992700,30400000,167,16600,6925658290315593729,0,60,15,829500,43900,4300000,14600,5,1,0,1,0,0,0
6937438241645743366,145.0,0,1,6752168394252977158,0,61,2900000,97500000,790,3200,6937438139141131013,1,43,43,283700,12300,2100000,5099,10,1,1,0,0,0,0
6922474926217645317,52.0,16,2,6905582304086868998,0,86,137900,2700000,911,3992,6900838464401591046,1,31,15,429100,17400,3500000,14300,8,1,0,0,0,0,0
6931027540593167622,40.0,17,4,1908209,1,59,2000000,37200000,212,3266,6546287073773491215,0,30,30,53300,148,314600,257,2,1,0,0,0,0,0
6937689772525718789,37.0,16,1,6641985892280631302,0,25,4500000,101400000,211,23200,6759409576673560577,0,30,21,121700,395,1000000,854,2,0,0,0,0,0,0
6943616166652923142,45.0,15,3,6825352145031513093,0,59,4239,31100,181,4353,6932307752521976582,1,25,20,19600,2074,119500,485,3,0,1,0,0,0,0
6919607091334270213,136.0,22,1,6785866116469343237,0,255,9200000,241700000,638,12100,6919607079716031238,1,15,15,1500000,4505,8400000,12100,0,0,0,0,0,0,0
6944247343755595010,24.0,8,5,6890452368548201477,1,0,6500000,48700000,58,6,6944247322075335425,1,33,33,192800,652,1500000,1324,3,0,0,0,0,0,0
6935032354209533189,76.0,12,1,6846512395407655941,0,1620,438800,1600000,345,1398,6935032300702829317,1,48,48,19800,2143,120400,511,3,0,0,0,0,0,1
6935933789352889605,0.0,22,3,6794866018252833798,0,2729,209000,4300000,590,20900,6922622050393803526,1,15,15,6707,16,174400,79,0,0,0,0,0,0,0
6939946251823713542,46.0,18,0,6743492651751179270,0,20,2900000,99800000,209,7364,6939946112967101190,1,18,18,1000000,8160,6000000,4569,4,0,1,0,0,0,0
6946224751215971589,62.0,16,3,6890888042116170757,0,12,393000,10100000,165,3625,6946224632823417606,1,59,59,92900,445,611300,398,0,0,0,0,0,0,0
6941133693570288902,102.0,23,3,6747057782821192709,0,191,75400,1800000,160,6051,6777695911364528129,0,60,50,616500,6655,3900000,5514,5,1,0,0,0,0,0
6942986009533615365,123.0,22,1,6805355616782713862,0,629,461900,2700000,47,128,6942985893070326533,1,59,59,66500,5166,302700,2766,3,0,0,0,0,0,0
6931552743408585989,96.0,3,6,6733632838112068613,0,27,132200,2100000,84,388,6926361541545708293,1,8,8,608100,70100,5000000,4383,8,1,0,0,0,0,0
6935145391298039045,59.0,19,1,6548212497273328655,0,9500,7874,62300,262,15400,224254646075260928,0,30,15,29100,7747,202200,1528,5,1,0,0,0,0,0
6938860038261935366,150.0,20,4,6892832188028863493,0,59,109500,936100,25,138,6919950124504320002,0,60,50,19500,1743,186800,192,10,0,0,0,0,0,0
6924389900338859269,143.0,20,0,6809846975526650885,0,74,224700,2300000,237,1156,6791619226181306369,0,60,44,117400,457,663300,6631,1,0,0,0,0,0,0
6942613832024083717,150.0,22,0,6927076601361810437,0,11,16300,65500,9,7,6811184522592373510,1,59,30,63300,7171,953500,2370,7,1,0,0,0,0,0
6936252676816538886,78.0,19,4,1184169,1,92,3600000,150000000,621,2469,6926985106389699333,1,12,12,12500,21,248800,598,1,0,0,0,0,0,0
6945130907401456902,43.0,17,0,6522874966558381071,0,7043,106400,1500000,533,1600,6945130764820318982,1,7,7,35300,1426,839500,250,5,1,1,0,1,0,0
6936714216455949573,82.0,1,6,6733389688113660933,0,218,4134,592200,11,10700,6936715305280391942,1,15,15,590500,43200,2600000,9131,7,0,0,0,0,0,0
6940728603445349637,1.0,20,2,6927410427342603269,0,919,103900,2100000,179,19500,6934619213856492293,1,40,11,677400,18300,1900000,26500,0,0,0,0,0,0,0
6939684263373671685,115.0,1,0,6686645476777706501,0,122,458000,5100000,56,519,6773436955838401285,0,59,59,1400000,169100,7300000,74700,7,1,1,1,0,0,0
6942602716745108741,45.0,22,0,6846030219503371270,0,1074,1944,167400,103,6837,6713085571327068162,0,30,6,18300,399,107100,770,1,0,0,0,0,0,0
6943264984163962118,133.0,16,2,6836116898394178565,0,965,839900,8200000,253,10100,6841255111478478849,0,60,57,190400,13000,914600,4407,4,0,0,0,0,0,0
6942572877954796806,82.0,20,0,6843150664198800389,0,1532,136200,9500000,219,14400,6916960587561929474,1,30,8,367000,11100,1300000,6677,4,0,0,0,0,0,0
6938993487341817093,143.0,4,5,6775733550995751942,0,147,533400,10600000,9,119,6938993305652873989,1,31,31,41200,158,618800,396,7,0,0,0,0,0,0
6942211845952376070,131.0,20,6,6754115140918920197,0,458,32200,547200,279,1920,6837654631623968769,0,45,10,4538,87,91600,416,11,1,0,0,0,1,0
6936933419582573830,51.0,15,6,6936098038780756997,0,0,1263,6286,70,0,6790233010751948801,0,30,7,3280,52,756300,33,6,1,1,0,0,0,0
6944393524829900038,117.0,17,5,6750374016706151429,0,54,526200,11800000,110,673,6944393441291815686,1,26,27,1300000,8503,12100000,13200,3,0,0,0,0,0,0
6928128866309393670,113.0,21,3,6785239604841956357,0,95,4400000,37100000,483,141,6928128851163826949,1,25,26,429800,37300,4700000,2513,8,0,0,0,0,1,1
6929958378412199174,107.0,20,1,6806505057149551622,0,789,55600,1900000,418,38800,6788784989656926981,0,22,20,463300,72900,3800000,2782,5,0,0,0,0,0,0
6918963907990244613,47.0,5,0,6605868726611918849,0,185,2100000,73100000,2976,4403,6908836935096109829,1,13,10,138600,434,2100000,1020,4,0,0,0,1,0,0
6918019967912873222,0.0,16,4,248744033697562624,1,5072,15300000,426700000,1005,21800,6918019989354089222,1,52,53,1700000,113600,10600000,29100,0,0,0,0,0,0,0
6929722568190561541,17.0,5,1,131048076349206528,0,554,314600,7800000,362,6057,6586947002464996102,0,166,20,9799,118,148600,64,0,0,0,0,0,0,0
6945171035176094981,134.0,20,0,6635766776426823685,0,180,127900,2400000,39,1954,6764101991971948546,0,60,59,395900,851,2500000,4754,6,0,0,0,0,0,0
6936967852301831429,50.0,17,6,6831207120589227013,0,430,205400,1200000,102,2418,6847117170250369798,1,13,13,209800,2286,1800000,1413,3,1,0,1,0,0,0
6945921044305743109,123.0,20,2,6777958853969937414,0,207,2500000,51700000,436,2783,6945920898583120646,1,57,57,229100,402,919300,2665,7,1,1,0,0,0,0
6935559267822931205,4.0,22,2,121055296445153280,0,390,45200,128400,133,3629,6925218585904302854,1,13,13,99400,2652,1600000,901,1,1,0,0,0,0,0
6945841661914156293,37.0,15,2,6880524664381277189,0,20,339500,82800000,3493,391,6928046513662741253,1,13,8,118400,5008,733600,2378,5,1,1,0,0,0,0
6946061377807142149,146.0,5,3,6831614171832321029,1,15,1200000,78700000,1309,0,6946060910465321734,1,21,21,23400,447,344600,1936,1,0,0,0,0,0,0
6941918424335404294,99.0,1,6,6716859375102870533,0,438,8800000,202800000,636,1740,6815868828203878402,0,60,59,225900,1563,1800000,1903,4,1,0,0,0,0,0
6938896541839133957,95.0,22,4,6628907537382490118,0,688,4580,787800,55,9070,6787197703983090438,1,14,14,629000,1163,3900000,629,1,0,1,0,0,0,0
6943214380611816709,27.0,13,2,6905042173626008581,0,31,3000000,31800000,142,2029,6943214108112145157,1,11,11,147000,2473,2300000,1178,4,0,0,0,0,0,0
6935233820471954693,39.0,1,2,6782236668776121349,0,326,4200000,39000000,500,5327,6928875410214177542,1,15,10,21700,246,210400,865,3,0,0,0,0,0,0
6944727842378878213,94.0,15,6,6814174344046986246,0,87,50800,350200,97,780,6944727705048943366,1,17,17,116800,9730,604800,8427,6,0,0,0,0,0,0
6925502762318974213,142.0,20,3,6648625797669535749,0,436,2200000,44300000,699,17500,6705077276121237505,0,60,59,97100,626,715700,582,7,1,0,0,0,0,0
6934840626622123270,145.0,0,1,6859429640881538053,0,684,5225,42200,59,100,6934840615486327558,1,29,29,41500,5484,7400000,2218,14,1,1,1,1,1,0
6942615276760386822,25.0,22,0,6606045666030780421,0,87,19600,874200,81,1841,6936685383308692229,1,14,14,668800,16600,2300000,3612,0,0,0,0,0,0,0
6945552029834136838,88.0,20,1,6914800608265159686,0,283,75100,819600,202,1157,6945551884258380549,1,59,59,363300,19100,1800000,11100,5,1,1,1,0,0,0
6934451341154684166,28.0,22,6,1596822,1,1214,5000000,133400000,3039,2200000,6934451322074827526,1,24,24,31600,81,213000,452,0,0,0,0,0,0,0
6940739923351735557,20.0,21,2,6823089842973869062,0,517,936800,38600000,598,58100,6928827743895292677,0,9,7,580700,49200,3500000,119100,1,1,0,0,0,0,0
6938611417163517189,82.0,3,4,6649154239983517701,0,1177,43000,612900,60,15400,6938611262548904710,1,57,57,32600,6054,273400,905,4,0,0,0,1,0,0
6937835573159791877,54.0,1,2,6724285484191171589,1,338,1500000,33600000,354,7184,6937835487461706501,1,9,9,73900,198,398000,307,1,0,0,0,0,0,0
6937658106935610629,31.0,14,1,6784524796959114245,0,287,95300,263800,129,1581,6937658030402128645,1,13,13,42400,303,254600,469,4,1,1,1,1,0,0
6945169807100742918,46.0,20,0,6846861459399640070,0,52,361800,3900000,466,929,6945169667036498693,1,23,24,42600,5581,649300,1273,2,1,1,0,0,0,0
6939643412719209733,64.0,22,6,6848428045931545605,0,652,14800,52400,8,1891,6816496693551450885,0,29,11,39600,5747,409400,495,3,0,0,0,0,0,0
6944512837431659782,120.0,1,6,6880556744339915781,0,2493,28400,379300,1563,2833,6944512882390338310,1,16,16,10900,2572,85300,256,13,1,0,1,0,0,0
6935266610651434245,0.0,3,2,6829024896049136645,0,5335,1500000,12000000,5191,16500,6935266578216913669,1,15,15,732800,32200,3400000,213400,0,0,0,0,0,0,0
6934897101549751558,25.0,3,1,6903888292820780038,0,278,53900,283600,125,3305,6879853588865125122,1,12,13,26000,1619,331500,376,1,0,0,0,0,0,0
6921328235892575490,11.0,14,6,6666866281516728325,1,33,9200000,276000000,1715,62400,6896285439846910721,1,11,11,251400,859,4300000,1477,1,0,0,0,0,0,0
6937879790292618501,105.0,4,2,6937756526908851205,0,39,46400,1700000,26,242,6937879630338706182,1,20,20,1400000,46800,8400000,11600,5,1,0,0,0,0,0
6944709367598025989,92.0,14,6,6795228440238081029,0,728,167700,2400000,245,3266,6944709203281971974,1,22,22,508600,2398,6400000,1325,5,1,0,0,0,0,0
6934416391269387526,76.0,20,6,6800451308274975749,0,140,583400,20800000,363,4581,6746993352891189249,0,60,59,47000,646,395700,213,5,0,0,0,0,0,0
6936544990210297093,103.0,14,5,6917367819727078401,0,2,13500,373100,136,4,6936544919158852357,1,24,24,276200,15200,2700000,1961,10,1,1,1,1,0,0
6944757389149146373,3.0,17,6,6785434418712331270,0,61,88700,878700,283,158,6922927766270774021,1,7,8,6957,1772,440300,238,0,0,0,0,0,0,0
6941100855668034821,44.0,20,3,6764114344529069061,0,3,2100000,46200000,159,1591,6941100674402749190,1,5,6,374500,9857,1400000,37100,3,1,0,0,0,0,0
6934780260240100613,94.0,20,0,6807978626879046662,0,26,486300,19400000,307,594,6934780231219776262,1,19,19,22000,964,300500,285,8,1,0,0,0,1,1
6934719076715515141,90.0,16,0,6827067485939958790,0,42,48800,345600,53,216,6922923736354097925,1,13,14,155100,27300,1500000,2947,5,0,0,0,0,0,0
6927687108895198470,49.0,17,2,6784942748996617222,0,420,52700,1700000,3,1167,5000000001272973433,0,30,9,1600000,57500,7100000,23400,1,0,0,0,0,1,0
6943717740523834629,60.0,22,3,6811187146326787078,0,8295,37700,854700,622,12000,6813693998377487109,1,59,59,596600,1522,2100000,6639,3,0,0,0,0,0,0
6943468424731364613,97.0,6,3,6835560541836149766,0,106,26100,3400000,2,1001,6943467985122167557,1,10,11,3400000,165600,16100000,23100,5,0,0,0,0,0,0
6934088734375709957,146.0,23,5,6840583231256937477,0,131,2800000,28800000,129,3510,6934088711084772101,1,59,59,213000,9363,2100000,2216,11,1,0,0,0,0,0
6940084717937102085,17.0,3,1,3901896,0,52,41900,611300,31,391,6905161863730858753,1,10,10,446400,12700,1400000,5270,1,1,0,0,0,0,0
6923989690513132805,12.0,18,6,6773406842661143558,0,25,613300,3500000,316,2576,6923989691297450758,1,59,59,416500,197700,6400000,4188,1,0,0,0,0,0,0
6938825579420536070,145.0,17,4,6920949926893765637,0,22,29900,245800,42,167,6810180973628491777,0,60,9,10800,69,763700,67,4,0,0,0,0,0,0
6945517352154893573,48.0,18,1,6813173002742694917,0,490,8792,366800,17,920,6945517216838273798,1,14,14,149100,14100,953100,3906,2,0,0,0,0,0,0
6944367791398980869,101.0,16,5,6737845440589628421,0,9947,13000,114300,487,31000,6788500679070698246,1,7,7,30200,3202,501900,499,4,0,0,0,0,0,0
6924114560504974597,134.0,2,0,146819220142493696,1,252,865000,20100000,687,2800,6746993352891189249,0,60,59,50200,359,380200,933,5,0,0,0,0,0,0
6941190832259124486,44.0,2,4,6926043900273148934,0,34,2200000,17900000,370,58,6568640177223240450,0,23,13,77200,417,2400000,80,5,1,0,0,0,0,0
6945525011293768966,139.0,19,1,6894380032585679877,0,135,4579,388900,56,4035,6945524921959320325,1,9,9,4671,24,162700,92,3,0,0,0,0,0,0
6940340340914228486,90.0,19,1,6802821269018035205,0,37,4122,57700,16,353,6709397620063733761,0,30,15,52800,7694,311200,766,4,0,0,0,0,0,0
6940809128193330438,98.0,2,3,6807226037303886853,0,375,37800,915300,58,988,6940808817009560326,1,18,18,47200,5518,247700,2637,6,1,0,1,0,0,0
6934732229935484166,134.0,17,0,6824205477476926470,0,1,2500000,68600000,2425,598,6934732217545493254,1,6,6,51300,1334,282200,1126,9,0,0,0,0,0,0
6943766977014009093,25.0,1,4,6737437779016844294,0,70,562800,5800000,217,1013,6744190529162021637,1,55,12,9195,291,70400,101,0,0,0,0,0,0,0
6929304451383708933,13.0,2,0,6678125131795629062,0,896,31000,1800000,42,8013,6929304412993096454,1,10,10,170500,806,1300000,919,0,0,0,0,0,0,0
6926646850627915013,93.0,22,6,6795554994047337477,1,775,4700000,176100000,1011,2109,6925612072684276485,1,30,30,9348,278,88400,98,7,1,0,0,0,0,0
6943742498846084357,116.0,23,3,6775969808581542917,0,2543,407200,9800000,776,31100,6943742288271166213,1,11,12,588200,83600,5100000,3005,6,0,0,0,0,1,0
6930758204926250245,64.0,0,4,6715731981303153670,0,162,24000,26100,67,352,6930758286371195654,1,39,39,19500,1373,1700000,382,3,0,0,0,0,0,0
6932158805140704518,13.0,18,0,6608229780943306757,1,100,7000000,106500000,551,853,6932158805316815621,1,20,20,462200,18100,4100000,5898,1,0,0,0,0,0,0
6940460265066532101,138.0,3,2,6765180663617455110,0,280,759600,9500000,284,3426,6788784989656926981,0,22,20,4300000,282800,25700000,26900,10,0,0,0,0,0,0
