id,text,hour,dayofweek,authorMeta.id,authorMeta.verified,authorMeta.following,authorMeta.fans,authorMeta.heart,authorMeta.video,authorMeta.digg,musicMeta.musicId,musicMeta.musicOriginal,musicMeta.duration,videoMeta.duration,diggCount,shareCount,playCount,commentCount,numHashtags,popular,fyp,foryou,foryoupage,viral,fypシ,funny,xyzbca,comedy,duet,tiktok,fy,parati
6.92E+18,55,20,4,6.77E+18,0,58,115800,1900000,89,63500,6.92E+18,1,8,8,123,0,1324,3,4,0,1,0,1,0,0,0,0,0,0,0,0,0
6.92E+18,56,4,4,6.77E+18,0,58,115800,1900000,89,63500,6.90E+18,0,15,9,189,4,1599,9,7,0,1,0,1,0,0,0,0,0,0,0,0,0
6.92E+18,51,21,3,6.77E+18,0,58,115800,1900000,89,63500,6.60E+18,0,30,14,236,1,1260,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0
6.92E+18,87,20,3,6.77E+18,0,58,115800,1900000,89,63500,6.85E+18,1,9,9,162,0,1880,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0
6.95E+18,13,21,5,6.79E+18,0,166,72600,1900000,382,22000,6.83E+18,0,14,7,68,0,308,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
6.95E+18,40,17,3,6.79E+18,0,166,72600,1900000,382,22000,6.94E+18,1,7,7,3844,96,18800,430,5,0,1,0,0,0,0,0,0,0,0,0,0,0
6.95E+18,37,11,2,6.79E+18,0,166,72600,1900000,382,22000,6.94E+18,1,18,15,365,1,1712,7,4,0,1,0,0,1,0,0,0,0,0,0,0,0
6.95E+18,14,19,1,6.79E+18,0,166,72600,1900000,382,22000,6.91E+18,1,16,7,2825,28,12500,78,2,0,1,0,0,0,0,0,0,0,0,0,0,0
6.95E+18,32,17,1,6.79E+18,0,166,72600,1900000,382,22000,6.94E+18,1,8,8,439,2,1860,7,5,0,1,0,0,1,0,0,0,0,0,0,0,0
6.95E+18,69,17,1,6.79E+18,0,166,72600,1900000,382,22000,6.94E+18,1,7,7,2020,33,8041,36,5,0,1,0,0,1,0,0,0,0,0,0,0,0
6.95E+18,13,20,0,6.79E+18,0,166,72600,1900000,382,22000,6.94E+18,1,6,6,446,2,2326,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0
6.94E+18,42,18,5,6.79E+18,0,166,72600,1900000,382,22000,6.86E+18,0,60,5,966,10,5585,52,4,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,20,15,3,6.79E+18,0,166,72600,1900000,382,22000,6.71E+18,0,60,6,498,4,2514,11,3,0,1,0,0,1,0,0,0,0,0,0,0,0
6.94E+18,20,14,3,6.79E+18,0,166,72600,1900000,382,22000,6.94E+18,1,26,15,335,2,1901,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0
6.94E+18,22,14,2,6.79E+18,0,166,72600,1900000,382,22000,6.94E+18,1,15,6,198,1,1344,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,55,15,6,6.79E+18,0,166,72600,1900000,382,22000,6.92E+18,1,6,6,4963,3,20800,114,4,0,1,0,0,1,0,0,0,0,0,0,0,0
6.94E+18,28,14,6,6.79E+18,0,166,72600,1900000,382,22000,6.94E+18,1,4,5,533,1,3539,13,4,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,13,12,5,6.79E+18,0,166,72600,1900000,382,22000,6.93E+18,1,9,9,49400,86,169500,834,2,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,27,17,4,6.79E+18,0,166,72600,1900000,382,22000,6.94E+18,1,8,8,558,3,2619,14,4,0,1,0,0,1,0,0,0,0,0,0,0,0
6.94E+18,33,17,4,6.79E+18,0,166,72600,1900000,382,22000,6.62E+18,1,15,12,677,7,3038,39,4,0,1,0,0,1,0,0,0,0,0,0,0,0
6.94E+18,72,16,4,6.79E+18,0,166,72600,1900000,382,22000,6.93E+18,1,9,9,351,2,1647,3,7,0,1,0,0,1,0,0,0,0,0,0,0,0
6.94E+18,35,13,4,6.79E+18,0,166,72600,1900000,382,22000,6.93E+18,1,11,12,717,2,3016,20,5,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,26,17,3,6.79E+18,0,166,72600,1900000,382,22000,6.93E+18,1,8,8,356,2,1660,20,3,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,16,16,3,6.79E+18,0,166,72600,1900000,382,22000,6.81E+18,0,60,9,215,1,1116,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,30,16,3,6.79E+18,0,166,72600,1900000,382,22000,6.94E+18,1,9,9,155,0,941,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0
6.94E+18,41,18,1,6.79E+18,0,166,72600,1900000,382,22000,6.81E+18,1,6,7,1005,7,5172,27,4,0,1,0,0,1,0,0,0,0,0,0,0,0
6.94E+18,35,12,0,6.79E+18,0,166,72600,1900000,382,22000,6.93E+18,1,7,7,463,0,2222,3,5,0,1,0,0,1,0,0,0,0,0,0,0,0
6.94E+18,27,20,6,6.79E+18,0,166,72600,1900000,382,22000,6.91E+18,1,9,9,268,0,2293,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0
6.94E+18,22,20,6,6.79E+18,0,166,72600,1900000,382,22000,6.94E+18,1,7,7,754,1,3322,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0
6.95E+18,32,19,0,1.12E+17,0,238,83200,571700,134,3973,6.94E+18,1,10,10,218,1,1581,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,0,19,4,1.12E+17,0,238,83200,571700,134,3973,6.92E+18,1,18,15,248,3,1883,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,1,19,2,1.12E+17,0,238,83200,571700,134,3973,6.81E+18,0,30,11,256,2,2292,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,14,1,0,1.12E+17,0,238,83200,571700,134,3973,6.93E+18,0,13,13,550,9,4018,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,59,18,6,1.12E+17,0,238,83200,571700,134,3973,6.83E+18,1,42,42,348,4,2197,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,22,17,1,1.12E+17,0,238,83200,571700,134,3973,6.93E+18,0,13,13,158,2,1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,12,4,4,1.12E+17,0,238,83200,571700,134,3973,6.90E+18,1,15,15,244,4,2225,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,35,3,5,1.12E+17,0,238,83200,571700,134,3973,6.92E+18,0,14,14,237,0,2156,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,100,20,4,1.12E+17,0,238,83200,571700,134,3973,6.92E+18,1,10,10,153,0,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,26,19,3,1.12E+17,0,238,83200,571700,134,3973,6.93E+18,1,14,15,124,0,1400,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,69,22,4,1.12E+17,0,238,83200,571700,134,3973,6.76E+18,0,30,15,214,0,2036,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,44,15,2,1.12E+17,0,238,83200,571700,134,3973,6.90E+18,1,14,11,163,2,2201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,39,6,0,1.12E+17,0,238,83200,571700,134,3973,6.92E+18,1,7,8,175,0,1837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,22,17,6,1.12E+17,0,238,83200,571700,134,3973,6.92E+18,1,11,8,116,0,1745,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,37,3,1,1.12E+17,0,238,83200,571700,134,3973,6.92E+18,1,8,8,188,1,1916,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,15,2,1,1.12E+17,0,238,83200,571700,134,3973,6.92E+18,1,9,9,72,1,1056,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,1,22,6,1.12E+17,0,238,83200,571700,134,3973,6.92E+18,1,15,15,191,2,3634,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.92E+18,31,20,1,1.12E+17,0,238,83200,571700,134,3973,6.88E+18,1,11,11,84,1,1306,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.92E+18,13,0,6,1.12E+17,0,238,83200,571700,134,3973,6.92E+18,1,6,7,208,0,2573,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.92E+18,36,20,4,1.12E+17,0,238,83200,571700,134,3973,6.91E+18,1,56,56,119,1,1531,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.92E+18,32,3,4,1.12E+17,0,238,83200,571700,134,3973,6.92E+18,1,6,7,159,0,1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.92E+18,8,3,0,1.12E+17,0,238,83200,571700,134,3973,6.90E+18,1,13,13,233,1,2337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.92E+18,14,4,5,1.12E+17,0,238,83200,571700,134,3973,6.90E+18,1,14,14,510,8,3813,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.92E+18,23,3,1,1.12E+17,0,238,83200,571700,134,3973,6.92E+18,1,9,9,151,0,2853,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.91E+18,12,23,0,1.12E+17,0,238,83200,571700,134,3973,6.89E+18,1,8,8,239,0,3460,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.95E+18,15,14,3,6.80E+18,0,51,45300,196600,660,27800,6.95E+18,1,15,15,13,2,162,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0
6.94E+18,27,7,0,6.80E+18,0,51,45300,196600,660,27800,6.94E+18,1,11,11,39,5,660,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0
6.94E+18,34,0,0,6.80E+18,0,51,45300,196600,660,27800,6.94E+18,1,20,20,46,0,581,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0
6.94E+18,10,14,4,6.80E+18,0,51,45300,196600,660,27800,6.94E+18,1,20,20,39,0,636,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0
6.94E+18,20,3,4,6.80E+18,0,51,45300,196600,660,27800,6.94E+18,1,51,15,28,0,669,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,38,0,1,6.80E+18,0,51,45300,196600,660,27800,6.94E+18,1,8,8,22,0,230,2,4,0,1,0,0,0,1,0,0,0,0,0,0,0
6.94E+18,30,5,6,6.80E+18,0,51,45300,196600,660,27800,6.94E+18,1,11,11,27,1,805,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0
6.94E+18,9,1,6,6.80E+18,0,51,45300,196600,660,27800,6.94E+18,1,16,17,55,0,724,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,4,23,2,6.80E+18,0,51,45300,196600,660,27800,6.94E+18,1,23,15,53,1,749,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,20,23,0,6.80E+18,0,51,45300,196600,660,27800,6.92E+18,1,18,15,62,0,681,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,21,5,6,6.80E+18,0,51,45300,196600,660,27800,6.93E+18,1,17,15,50,0,685,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
6.94E+18,21,0,5,6.80E+18,0,51,45300,196600,660,27800,6.94E+18,1,14,12,502,4,4204,5,3,0,1,0,1,0,0,0,0,0,0,0,0,0
6.94E+18,21,1,4,6.80E+18,0,51,45300,196600,660,27800,6.93E+18,1,22,15,111,0,1069,4,3,0,1,0,1,0,0,0,0,0,0,0,0,0
6.94E+18,32,0,3,6.80E+18,0,51,45300,196600,660,27800,6.93E+18,1,22,13,371,1,5799,12,3,0,1,0,1,0,0,0,0,0,0,0,0,0
6.94E+18,16,8,2,6.80E+18,0,51,45300,196600,660,27800,6.93E+18,1,12,12,63,0,975,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0
6.94E+18,16,5,1,6.80E+18,0,51,45300,196600,660,27800,6.93E+18,1,12,12,105,1,1422,12,2,0,1,0,1,0,0,0,0,0,0,0,0,0
6.94E+18,16,1,1,6.80E+18,0,51,45300,196600,660,27800,6.94E+18,1,14,14,60,0,806,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0
6.94E+18,37,14,1,6.80E+18,0,51,45300,196600,660,27800,6.90E+18,1,25,15,37,0,738,0,4,0,1,0,1,0,0,0,1,0,0,0,0,0
6.93E+18,24,13,3,6.80E+18,0,51,45300,196600,660,27800,6.90E+18,1,6,10,46,0,888,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0
6.93E+18,57,2,1,6.80E+18,0,51,45300,196600,660,27800,6.93E+18,1,12,16,31,0,778,1,6,0,1,0,0,0,0,0,1,0,0,0,0,0
6.93E+18,17,15,0,6.80E+18,0,51,45300,196600,660,27800,6.93E+18,1,11,11,211,0,2293,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,37,1,0,6.80E+18,0,51,45300,196600,660,27800,6.93E+18,1,12,12,58,0,851,0,4,0,1,0,1,0,0,0,1,0,0,0,0,0
6.93E+18,29,0,0,6.80E+18,0,51,45300,196600,660,27800,6.93E+18,1,20,13,54,0,754,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
6.93E+18,16,7,6,6.80E+18,0,51,45300,196600,660,27800,6.93E+18,1,12,12,86,0,936,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0
6.93E+18,4,5,3,6.80E+18,0,51,45300,196600,660,27800,6.93E+18,1,14,14,32,0,324,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6.92E+18,38,12,4,6.91E+18,0,7,164800,762200,20,1040,6.92E+18,1,6,6,16300,21,81300,90,2,0,1,0,0,0,0,0,0,0,0,0,1,0
6.92E+18,61,13,3,6.91E+18,0,7,164800,762200,20,1040,6.92E+18,1,6,6,155300,507,1600000,442,2,1,0,0,1,0,0,0,0,0,0,0,0,0
6.92E+18,54,17,1,6.91E+18,0,7,164800,762200,20,1040,6.92E+18,1,8,8,21600,25,108800,84,2,0,0,0,1,0,0,0,0,0,0,0,0,0
6.92E+18,61,10,5,6.91E+18,0,7,164800,762200,20,1040,6.92E+18,1,11,12,53000,61,321300,140,2,0,0,0,1,0,0,0,0,0,0,0,0,0
6.92E+18,97,13,3,6.91E+18,0,7,164800,762200,20,1040,6.92E+18,1,6,6,12200,28,66500,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.92E+18,64,13,2,6.91E+18,0,7,164800,762200,20,1040,6.92E+18,1,11,12,70900,86,352400,140,2,0,0,0,1,0,0,0,0,0,0,0,0,0
6.92E+18,62,19,1,6.91E+18,0,7,164800,762200,20,1040,6.92E+18,1,29,29,11900,62,59300,137,2,0,0,0,1,0,0,0,0,0,0,0,0,0
6.92E+18,68,17,1,6.91E+18,0,7,164800,762200,20,1040,6.92E+18,1,22,22,4184,5,39100,72,2,0,0,0,1,0,0,0,0,0,0,0,0,0
6.92E+18,56,12,1,6.91E+18,0,7,164800,762200,20,1040,6.92E+18,1,9,9,7069,7,42400,35,2,0,0,0,1,0,0,0,0,0,0,0,0,0
6.92E+18,86,12,0,6.91E+18,0,7,164800,762200,20,1040,6.92E+18,1,14,14,35900,40,234300,91,2,0,0,1,1,0,0,0,0,0,0,0,0,0
6.92E+18,50,23,6,6.91E+18,0,7,164800,762200,20,1040,6.92E+18,1,14,14,74700,355,342700,307,2,0,0,1,1,0,0,0,0,0,0,0,0,0
6.92E+18,47,15,5,6.91E+18,0,7,164800,762200,20,1040,6.92E+18,1,8,8,8135,14,46300,43,2,0,0,1,1,0,0,0,0,0,0,0,0,0
6.92E+18,53,14,3,6.91E+18,0,7,164800,762200,20,1040,6.92E+18,1,1,1,6189,18,47300,71,2,0,0,1,1,0,0,0,0,0,0,0,0,0
6.91E+18,58,14,2,6.91E+18,0,7,164800,762200,20,1040,6.91E+18,1,10,10,10400,268,52700,95,2,0,0,1,1,0,0,0,0,0,0,0,0,0
6.91E+18,51,14,1,6.91E+18,0,7,164800,762200,20,1040,6.91E+18,1,18,18,9100,66,49500,50,2,0,0,1,1,0,0,0,0,0,0,0,0,0
6.91E+18,57,15,2,6.91E+18,0,7,164800,762200,20,1040,6.91E+18,1,12,12,7439,45,37700,51,2,0,0,1,1,0,0,0,0,0,0,0,0,0
6.91E+18,62,13,0,6.91E+18,0,7,164800,762200,20,1040,6.91E+18,1,28,29,6060,18,37500,20,3,0,1,1,1,0,0,0,0,0,0,0,0,0
6.91E+18,57,14,6,6.91E+18,0,7,164800,762200,20,1040,6.91E+18,1,21,21,6093,25,39200,53,3,0,1,1,1,0,0,0,0,0,0,0,0,0
6.91E+18,51,15,4,6.91E+18,0,7,164800,762200,20,1040,6.91E+18,1,4,4,8734,57,46100,84,3,0,1,1,1,0,0,0,0,0,0,0,0,0
6.91E+18,49,17,1,6.91E+18,0,7,164800,762200,20,1040,6.91E+18,1,14,14,237000,2242,1100000,2182,3,1,1,1,1,0,0,0,0,0,0,0,0,0
6.95E+18,26,16,4,6.54E+18,0,49,88300,5500000,212,8881,6.94E+18,1,34,14,45,1,251,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,27,10,3,6.54E+18,0,49,88300,5500000,212,8881,6.87E+18,1,14,12,161,0,1095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,0,16,1,6.54E+18,0,49,88300,5500000,212,8881,6.82E+18,1,11,11,44,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,0,22,2,6.54E+18,0,49,88300,5500000,212,8881,6.90E+18,1,11,6,91,0,868,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,33,7,6,6.54E+18,0,49,88300,5500000,212,8881,6.71E+18,0,60,15,31,0,335,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,2,3,6,6.54E+18,0,49,88300,5500000,212,8881,6.87E+18,1,48,33,21,0,255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,9,3,6,6.54E+18,0,49,88300,5500000,212,8881,6.93E+18,1,35,15,24,0,254,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,40,1,6,6.54E+18,0,49,88300,5500000,212,8881,6.85E+18,1,8,8,82,0,618,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,45,22,0,6.54E+18,0,49,88300,5500000,212,8881,6.89E+18,1,7,7,593,3,3437,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,28,15,0,6.54E+18,0,49,88300,5500000,212,8881,6.93E+18,1,15,8,300,1,1635,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,12,6,0,6.54E+18,0,49,88300,5500000,212,8881,6.88E+18,0,9,9,62,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,4,1,5,6.54E+18,0,49,88300,5500000,212,8881,6.84E+18,1,16,15,24,1,350,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,16,18,4,6.54E+18,0,49,88300,5500000,212,8881,6.82E+18,1,59,15,39,0,383,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,9,5,6,6.54E+18,0,49,88300,5500000,212,8881,6.93E+18,1,6,6,388,2,2058,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,4,1,6,6.54E+18,0,49,88300,5500000,212,8881,6.92E+18,1,26,15,33,0,392,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,27,3,1,6.54E+18,0,49,88300,5500000,212,8881,6.91E+18,1,45,11,113,1,691,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,24,2,1,6.54E+18,0,49,88300,5500000,212,8881,6.91E+18,1,29,13,27,1,323,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,26,3,1,6.54E+18,0,49,88300,5500000,212,8881,6.92E+18,0,60,14,41,1,374,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,1,3,5,6.54E+18,0,49,88300,5500000,212,8881,6.71E+18,0,60,15,189,0,1496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.92E+18,41,21,1,6.54E+18,0,49,88300,5500000,212,8881,6.92E+18,1,9,7,336,1,1806,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.92E+18,0,1,4,6.54E+18,0,49,88300,5500000,212,8881,6.90E+18,1,53,15,40,0,410,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.92E+18,15,17,3,6.54E+18,0,49,88300,5500000,212,8881,6.90E+18,1,14,8,146,3,902,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.92E+18,6,8,5,6.54E+18,0,49,88300,5500000,212,8881,6.89E+18,0,30,15,32,0,381,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.91E+18,0,3,3,6.54E+18,0,49,88300,5500000,212,8881,6.91E+18,1,11,11,171,0,863,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.91E+18,0,5,2,6.54E+18,0,49,88300,5500000,212,8881,6.85E+18,1,8,8,152,0,1300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.95E+18,68,23,3,6.81E+18,0,25,79500,2400000,12,13800,6.66E+18,0,30,17,48,2,308,1,7,0,1,1,0,1,0,0,0,0,0,0,0,0
6.95E+18,61,15,3,6.81E+18,0,25,79500,2400000,12,13800,6.94E+18,1,12,10,28,0,162,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0
6.95E+18,53,2,3,6.81E+18,0,25,79500,2400000,12,13800,6.95E+18,1,9,10,425,14,1368,29,4,0,1,0,0,1,0,0,0,0,0,0,0,0
6.95E+18,91,0,1,6.81E+18,0,25,79500,2400000,12,13800,6.95E+18,1,7,7,261,2,996,3,7,0,1,1,0,1,0,0,0,0,0,0,0,1
6.94E+18,95,0,0,6.81E+18,0,25,79500,2400000,12,13800,6.94E+18,1,16,16,1248,286,3734,102,8,0,1,1,0,0,0,0,0,0,0,0,0,1
6.94E+18,53,15,3,6.81E+18,0,25,79500,2400000,12,13800,6.90E+18,0,56,9,5728,151,15300,29,7,0,1,1,0,1,0,0,0,0,0,0,0,1
6.94E+18,52,22,6,6.81E+18,0,25,79500,2400000,12,13800,6.94E+18,1,9,9,105,4,520,2,7,0,1,1,0,1,0,0,0,0,0,0,0,1
6.94E+18,55,14,6,6.81E+18,0,25,79500,2400000,12,13800,6.94E+18,1,7,8,2318,84,6605,21,7,0,1,1,0,1,0,0,0,0,0,0,0,1
6.94E+18,52,21,5,6.81E+18,0,25,79500,2400000,12,13800,6.94E+18,1,5,5,742,29,2398,2,7,0,1,1,0,1,0,0,0,0,0,0,0,1
6.93E+18,62,1,5,6.81E+18,0,25,79500,2400000,12,13800,6.93E+18,1,5,6,1530,36,4611,8,8,0,1,1,0,1,0,0,0,0,0,0,0,1
6.93E+18,78,0,3,6.81E+18,0,25,79500,2400000,12,13800,6.93E+18,1,12,12,2388,91,6497,15,9,0,1,1,0,1,0,0,0,0,0,0,0,1
6.93E+18,61,22,1,6.81E+18,0,25,79500,2400000,12,13800,6.93E+18,1,5,6,1128,54,3559,10,8,0,1,1,0,1,0,0,0,0,0,0,0,1
6.95E+18,0,20,3,74979624189,0,358,118000,276600,21,27100,6.93E+18,1,8,8,802,2,8450,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.95E+18,22,7,3,74979624189,0,358,118000,276600,21,27100,6.93E+18,1,15,15,622,17,6162,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,3,6,0,74979624189,0,358,118000,276600,21,27100,6.93E+18,1,17,17,378,4,3198,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,0,15,2,74979624189,0,358,118000,276600,21,27100,6.71E+18,0,24,20,52,0,1460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,0,15,2,74979624189,0,358,118000,276600,21,27100,6.92E+18,1,11,11,37,1,1155,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.92E+18,13,22,3,74979624189,0,358,118000,276600,21,27100,6.92E+18,1,52,52,37,2,1104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.92E+18,3,21,3,74979624189,0,358,118000,276600,21,27100,6.92E+18,1,52,52,24,0,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.91E+18,27,14,2,74979624189,0,358,118000,276600,21,27100,6.89E+18,0,58,17,396,19,4955,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6.91E+18,3,12,6,74979624189,0,358,118000,276600,21,27100,6.84E+18,1,30,20,50800,322,287700,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.90E+18,30,8,4,74979624189,0,358,118000,276600,21,27100,6.59E+18,0,166,26,24900,59,186500,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.90E+18,0,4,4,74979624189,0,358,118000,276600,21,27100,6.88E+18,0,10,10,813,5,11000,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.90E+18,37,4,4,74979624189,0,358,118000,276600,21,27100,6.90E+18,1,10,10,1439,5,21800,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6.90E+18,0,13,5,74979624189,0,358,118000,276600,21,27100,6.85E+18,1,21,18,320,2,4891,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.89E+18,14,14,2,74979624189,0,358,118000,276600,21,27100,6.62E+18,0,15,15,4908,43,59400,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.88E+18,0,11,1,74979624189,0,358,118000,276600,21,27100,6.86E+18,1,53,10,227,0,6686,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.88E+18,22,18,5,74979624189,0,358,118000,276600,21,27100,6.88E+18,1,14,14,602,8,10900,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.90E+18,91,21,2,1781916,0,170,55100,2100000,144,40500,6.90E+18,1,51,51,735,54,4801,63,5,0,1,0,1,0,0,0,0,0,0,0,0,0
6.89E+18,58,19,5,1781916,0,170,55100,2100000,144,40500,6.89E+18,1,37,37,1149,48,5329,50,5,0,1,1,1,0,0,0,0,0,0,0,0,0
6.89E+18,70,17,1,1781916,0,170,55100,2100000,144,40500,6.88E+18,1,50,26,436,13,3894,49,6,0,1,1,1,0,0,0,0,0,0,0,0,0
6.88E+18,81,19,3,1781916,0,170,55100,2100000,144,40500,6.88E+18,1,9,9,707,5,3998,22,2,0,1,0,1,0,0,0,0,0,0,0,0,0
6.88E+18,63,18,1,1781916,0,170,55100,2100000,144,40500,6.88E+18,1,55,55,814,13,4014,67,3,0,1,0,1,0,0,0,0,0,0,0,0,0
6.88E+18,106,22,2,1781916,0,170,55100,2100000,144,40500,6.79E+18,0,60,26,355,9,3126,42,2,0,1,0,1,0,0,0,0,0,0,0,0,0
6.88E+18,50,23,1,1781916,0,170,55100,2100000,144,40500,6.88E+18,1,26,26,6967,288,21700,146,3,0,0,0,1,0,0,0,0,0,0,0,0,0
6.88E+18,95,22,1,1781916,0,170,55100,2100000,144,40500,6.88E+18,1,13,11,2336,27,8642,127,2,0,1,0,1,0,0,0,0,0,0,0,0,0
6.88E+18,80,0,6,1781916,0,170,55100,2100000,144,40500,6.86E+18,1,59,41,639,21,3836,37,3,0,1,0,1,1,0,0,0,0,0,0,0,0
6.88E+18,87,16,3,1781916,0,170,55100,2100000,144,40500,6.87E+18,1,49,15,884,14,4211,12,3,0,1,0,1,0,0,0,0,0,1,0,0,0
