id,text,hour,dayofweek,authorMeta.id,authorMeta.verified,authorMeta.following,authorMeta.fans,authorMeta.heart,authorMeta.video,authorMeta.digg,musicMeta.musicId,musicMeta.musicOriginal,musicMeta.duration,videoMeta.duration,diggCount,shareCount,playCount,commentCount,numHashtags,fyp,foryou,foryoupage,viral,fypシ,xyzbca
6.946768337091217e+18,0.0,3,5,6.806787107127166e+18,0,9.0,528900.0,9200000.0,581.0,12900.0,6.919086390965718e+18,1,9.0,9.0,6552.0,37.0,23400.0,66.0,0,0,0,0,0,0,0
6.946026987051879e+18,0.0,3,3,6.806787107127166e+18,0,9.0,528900.0,9200000.0,581.0,12900.0,6.833830633807105e+18,1,16.0,11.0,72600.0,189.0,191700.0,378.0,0,0,0,0,0,0,0
6.945572019501025e+18,43.0,22,1,6.806787107127166e+18,0,9.0,528900.0,9200000.0,581.0,12900.0,6.945571838550429e+18,1,25.0,25.0,5768.0,63.0,34100.0,95.0,0,0,0,0,0,0,0
6.943428661315897e+18,81.0,3,3,6.806787107127166e+18,0,9.0,528900.0,9200000.0,581.0,12900.0,6.781515050600368e+18,0,60.0,11.0,19400.0,168.0,99900.0,169.0,0,0,0,0,0,0,0
6.943349663105864e+18,0.0,22,2,6.806787107127166e+18,0,9.0,528900.0,9200000.0,581.0,12900.0,6.924207665988111e+18,1,9.0,10.0,17100.0,245.0,86700.0,128.0,0,0,0,0,0,0,0
6.943331100437548e+18,0.0,21,2,6.806787107127166e+18,0,9.0,528900.0,9200000.0,581.0,12900.0,6.92956017125373e+18,1,55.0,11.0,23300.0,248.0,113800.0,148.0,0,0,0,0,0,0,0
6.942241823981145e+18,66.0,22,6,6.806787107127166e+18,0,9.0,528900.0,9200000.0,581.0,12900.0,6.932587455669489e+18,1,54.0,13.0,16900.0,145.0,89400.0,122.0,0,0,0,0,0,0,0
6.942236601779031e+18,0.0,22,6,6.806787107127166e+18,0,9.0,528900.0,9200000.0,581.0,12900.0,6.933907024396799e+18,1,28.0,5.0,3845.0,5.0,44400.0,36.0,0,0,0,0,0,0,0
6.941356642701266e+18,0.0,13,4,6.806787107127166e+18,0,9.0,528900.0,9200000.0,581.0,12900.0,6.941356355895052e+18,1,2.0,2.0,4094.0,10.0,48900.0,63.0,0,0,0,0,0,0,0
6.940372716566367e+18,0.0,21,1,6.806787107127166e+18,0,9.0,528900.0,9200000.0,581.0,12900.0,6.922356027585269e+18,0,35.0,7.0,18800.0,24.0,97900.0,258.0,0,0,0,0,0,0,0
6.939555871395432e+18,0.0,17,6,6.806787107127166e+18,0,9.0,528900.0,9200000.0,581.0,12900.0,6.927870252407624e+18,1,43.0,15.0,16700.0,264.0,128900.0,113.0,0,0,0,0,0,0,0
6.939542541083759e+18,28.0,16,6,6.806787107127166e+18,0,9.0,528900.0,9200000.0,581.0,12900.0,6.896255554147061e+18,1,15.0,15.0,3598.0,3.0,65700.0,27.0,0,0,0,0,0,0,0
6.93953433127879e+18,0.0,15,6,6.806787107127166e+18,0,9.0,528900.0,9200000.0,581.0,12900.0,6.807885091939812e+18,0,60.0,6.0,4723.0,14.0,67300.0,31.0,0,0,0,0,0,0,0
6.939258172574125e+18,79.0,21,5,6.806787107127166e+18,0,9.0,528900.0,9200000.0,581.0,12900.0,6.910887235499937e+18,1,45.0,11.0,768800.0,13000.0,3300000.0,6972.0,0,0,0,0,0,0,0
6.938185217203128e+18,0.0,0,3,6.806787107127166e+18,0,9.0,528900.0,9200000.0,581.0,12900.0,2.925499167012577e+17,0,15.0,8.0,14600.0,171.0,130500.0,81.0,0,0,0,0,0,0,0
6.936793348086812e+18,0.0,6,6,6.806787107127166e+18,0,9.0,528900.0,9200000.0,581.0,12900.0,6.934411507237177e+18,1,26.0,8.0,10400.0,96.0,108400.0,85.0,0,0,0,0,0,0,0
6.936315778341834e+18,0.0,23,4,6.806787107127166e+18,0,9.0,528900.0,9200000.0,581.0,12900.0,6.934411507237177e+18,1,26.0,14.0,9637.0,131.0,119600.0,167.0,0,0,0,0,0,0,0
6.93631480215957e+18,0.0,23,4,6.806787107127166e+18,0,9.0,528900.0,9200000.0,581.0,12900.0,6.834183340623497e+18,1,43.0,15.0,8524.0,88.0,112400.0,47.0,0,0,0,0,0,0,0
6.936313330994777e+18,0.0,23,4,6.806787107127166e+18,0,9.0,528900.0,9200000.0,581.0,12900.0,6.93100906912167e+18,1,9.0,9.0,8614.0,136.0,103000.0,79.0,0,0,0,0,0,0,0
6.936299452256816e+18,0.0,22,4,6.806787107127166e+18,0,9.0,528900.0,9200000.0,581.0,12900.0,6.928444675363786e+18,1,17.0,9.0,492800.0,6896.0,1900000.0,5721.0,0,0,0,0,0,0,0
6.934084039271894e+18,47.0,23,5,6.806787107127166e+18,0,9.0,528900.0,9200000.0,581.0,12900.0,2.4297770780063744e+17,0,30.0,11.0,13600.0,60.0,113900.0,192.0,0,0,0,0,0,0,0
6.934081167335362e+18,0.0,22,5,6.806787107127166e+18,0,9.0,528900.0,9200000.0,581.0,12900.0,2.2551196570657178e+17,0,30.0,15.0,4527.0,31.0,71000.0,32.0,0,0,0,0,0,0,0
6.934080039491292e+18,0.0,22,5,6.806787107127166e+18,0,9.0,528900.0,9200000.0,581.0,12900.0,6.922932274891623e+18,1,48.0,15.0,9809.0,253.0,77400.0,110.0,0,0,0,0,0,0,0
6.93362068918636e+18,0.0,17,4,6.806787107127166e+18,0,9.0,528900.0,9200000.0,581.0,12900.0,6.932564283108624e+18,1,15.0,4.0,8033.0,35.0,86500.0,374.0,0,0,0,0,0,0,0
6.93956051245574e+18,0.0,17,6,6.802975330069775e+18,0,311.0,77800.0,148000.0,10.0,983.0,6.869976882545315e+18,1,8.0,8.0,43600.0,494.0,1200000.0,0.0,0,0,0,0,0,0,0
6.937310292053429e+18,0.0,15,0,6.802975330069775e+18,0,311.0,77800.0,148000.0,10.0,983.0,6.926900297516273e+18,1,13.0,13.0,27900.0,291.0,620600.0,713.0,0,0,0,0,0,0,0
6.936470524444904e+18,0.0,9,5,6.802975330069775e+18,0,311.0,77800.0,148000.0,10.0,983.0,6.832845611323117e+18,1,12.0,12.0,48200.0,500.0,1000000.0,2304.0,0,0,0,0,0,0,0
6.933475094824078e+18,0.0,7,4,6.802975330069775e+18,0,311.0,77800.0,148000.0,10.0,983.0,6.921962373981048e+18,1,6.0,7.0,5248.0,44.0,113200.0,116.0,0,0,0,0,0,0,0
6.932217591033351e+18,0.0,22,0,6.802975330069775e+18,0,311.0,77800.0,148000.0,10.0,983.0,6.932217501237415e+18,1,13.0,13.0,3712.0,38.0,74300.0,95.0,0,0,0,0,0,0,0
6.932175771049922e+18,0.0,19,0,6.802975330069775e+18,0,311.0,77800.0,148000.0,10.0,983.0,6.93217571905764e+18,1,15.0,15.0,2571.0,7.0,53900.0,53.0,0,0,0,0,0,0,0
6.931992821138296e+18,0.0,7,0,6.802975330069775e+18,0,311.0,77800.0,148000.0,10.0,983.0,6.93199278783128e+18,1,15.0,15.0,5381.0,65.0,84100.0,125.0,0,0,0,0,0,0,0
6.931440183598404e+18,0.0,20,5,6.802975330069775e+18,0,311.0,77800.0,148000.0,10.0,983.0,6.736123750816745e+18,1,10.0,10.0,4916.0,60.0,88100.0,144.0,0,0,0,0,0,0,0
6.93106801583645e+18,0.0,20,4,6.802975330069775e+18,0,311.0,77800.0,148000.0,10.0,983.0,6.89888228682228e+18,1,6.0,6.0,2266.0,12.0,48600.0,34.0,0,0,0,0,0,0,0
6.931066108208319e+18,0.0,19,4,6.802975330069775e+18,0,311.0,77800.0,148000.0,10.0,983.0,6.704932424591183e+18,1,12.0,7.0,4194.0,38.0,77200.0,108.0,0,0,0,0,0,0,0
6.945729720206069e+18,24.0,8,2,6.620895880337146e+18,0,9953.0,67100.0,1100000.0,980.0,38900.0,6.930078491576733e+18,1,59.0,10.0,383.0,0.0,1752.0,5.0,3,1,1,1,0,0,0
6.945729303116008e+18,24.0,8,2,6.620895880337146e+18,0,9953.0,67100.0,1100000.0,980.0,38900.0,6.914573580449713e+18,1,47.0,28.0,67.0,0.0,539.0,2.0,3,1,1,1,0,0,0
6.945728892284046e+18,36.0,8,2,6.620895880337146e+18,0,9953.0,67100.0,1100000.0,980.0,38900.0,6.945728868816865e+18,1,7.0,7.0,301.0,1.0,1740.0,1.0,4,1,1,1,0,0,0
6.945351021094768e+18,41.0,7,1,6.620895880337146e+18,0,9953.0,67100.0,1100000.0,980.0,38900.0,6.945350521821711e+18,1,20.0,20.0,206.0,0.0,961.0,1.0,4,0,1,1,0,0,0
6.945208804321593e+18,19.0,22,0,6.620895880337146e+18,0,9953.0,67100.0,1100000.0,980.0,38900.0,2.2233235203806003e+17,0,30.0,4.0,35.0,0.0,460.0,0.0,2,0,1,1,0,0,0
6.944760332007001e+18,41.0,17,6,6.620895880337146e+18,0,9953.0,67100.0,1100000.0,980.0,38900.0,6.709404165342236e+18,0,60.0,59.0,125.0,0.0,604.0,1.0,4,0,1,1,0,0,0
6.94439313216745e+18,51.0,17,5,6.620895880337146e+18,0,9953.0,67100.0,1100000.0,980.0,38900.0,6.944393066425945e+18,1,9.0,10.0,199.0,3.0,1025.0,4.0,5,0,1,1,0,0,0
6.944304814494977e+18,29.0,12,5,6.620895880337146e+18,0,9953.0,67100.0,1100000.0,980.0,38900.0,6.701193015324577e+18,0,28.0,20.0,150.0,0.0,793.0,2.0,3,0,1,1,0,0,0
6.943876898426572e+18,29.0,8,4,6.620895880337146e+18,0,9953.0,67100.0,1100000.0,980.0,38900.0,6.816177484820646e+18,0,60.0,16.0,286.0,0.0,1563.0,2.0,3,0,1,1,0,0,0
6.9435183766858e+18,61.0,9,3,6.620895880337146e+18,0,9953.0,67100.0,1100000.0,980.0,38900.0,6.943517915912146e+18,1,20.0,20.0,1121.0,0.0,6355.0,9.0,3,0,1,1,0,0,0
6.943508515193474e+18,29.0,8,3,6.620895880337146e+18,0,9953.0,67100.0,1100000.0,980.0,38900.0,6.921736695041871e+18,1,29.0,13.0,1022.0,0.0,5629.0,9.0,3,0,1,1,0,0,0
6.943289067459056e+18,29.0,18,2,6.620895880337146e+18,0,9953.0,67100.0,1100000.0,980.0,38900.0,6.878914158574864e+18,0,30.0,10.0,450.0,1.0,2983.0,6.0,3,0,1,1,0,0,0
6.943288440184245e+18,29.0,18,2,6.620895880337146e+18,0,9953.0,67100.0,1100000.0,980.0,38900.0,6.846518945390792e+18,0,60.0,20.0,663.0,0.0,3557.0,2.0,3,0,1,1,0,0,0
6.943288007013174e+18,29.0,18,2,6.620895880337146e+18,0,9953.0,67100.0,1100000.0,980.0,38900.0,6.943287840260263e+18,1,9.0,9.0,1649.0,1.0,9667.0,2.0,3,0,1,1,0,0,0
6.943287783989513e+18,29.0,18,2,6.620895880337146e+18,0,9953.0,67100.0,1100000.0,980.0,38900.0,6.943287593262008e+18,1,16.0,16.0,1278.0,2.0,8035.0,6.0,3,0,1,1,0,0,0
6.94328751928694e+18,29.0,18,2,6.620895880337146e+18,0,9953.0,67100.0,1100000.0,980.0,38900.0,6.84380022062344e+18,0,197.0,10.0,770.0,2.0,4509.0,3.0,3,0,1,1,0,0,0
6.943215866754372e+18,29.0,13,2,6.620895880337146e+18,0,9953.0,67100.0,1100000.0,980.0,38900.0,6.943215629826592e+18,1,5.0,5.0,1483.0,0.0,8329.0,2.0,3,0,1,1,0,0,0
6.942831087525644e+18,29.0,12,1,6.620895880337146e+18,0,9953.0,67100.0,1100000.0,980.0,38900.0,6.942830736634416e+18,1,10.0,10.0,1425.0,1.0,9207.0,10.0,3,0,1,1,0,0,0
6.942762942504963e+18,19.0,8,1,6.620895880337146e+18,0,9953.0,67100.0,1100000.0,980.0,38900.0,6.92686328175998e+18,0,60.0,24.0,400.0,0.0,2804.0,1.0,2,0,1,1,0,0,0
6.942760871076695e+18,29.0,8,1,6.620895880337146e+18,0,9953.0,67100.0,1100000.0,980.0,38900.0,6.809095351803316e+18,0,60.0,20.0,823.0,1.0,5274.0,5.0,3,0,1,1,0,0,0
6.942611218507124e+18,29.0,22,0,6.620895880337146e+18,0,9953.0,67100.0,1100000.0,980.0,38900.0,6.70499386974798e+18,0,60.0,18.0,512.0,0.0,3111.0,0.0,3,0,1,1,0,0,0
6.942527975917178e+18,31.0,17,0,6.620895880337146e+18,0,9953.0,67100.0,1100000.0,980.0,38900.0,6.92686328175998e+18,0,60.0,28.0,967.0,0.0,5519.0,9.0,3,0,1,1,0,0,0
6.941365957256351e+18,19.0,14,4,6.620895880337146e+18,0,9953.0,67100.0,1100000.0,980.0,38900.0,6.941365698094517e+18,1,14.0,15.0,1586.0,0.0,8059.0,4.0,2,0,1,1,0,0,0
6.941273830975376e+18,48.0,8,4,6.620895880337146e+18,0,9953.0,67100.0,1100000.0,980.0,38900.0,6.914573580449713e+18,1,47.0,20.0,1241.0,8.0,8677.0,9.0,4,0,1,1,0,0,0
6.940638096123858e+18,36.0,15,2,6.620895880337146e+18,0,9953.0,67100.0,1100000.0,980.0,38900.0,6.890876842136308e+18,0,30.0,48.0,913.0,2.0,6931.0,5.0,3,0,1,1,0,0,0
6.945749854605905e+18,149.0,9,2,6.781731804510471e+18,0,24.0,341300.0,3600000.0,317.0,106.0,6.945749824255938e+18,1,10.0,10.0,20.0,0.0,235.0,0.0,0,0,0,0,0,0,0
6.94573488116715e+18,0.0,8,2,6.781731804510471e+18,0,24.0,341300.0,3600000.0,317.0,106.0,6.945734852498984e+18,1,7.0,7.0,11.0,0.0,161.0,1.0,0,0,0,0,0,0,0
6.943855352429481e+18,0.0,7,4,6.781731804510471e+18,0,24.0,341300.0,3600000.0,317.0,106.0,6.943855324436712e+18,1,30.0,30.0,12.0,0.0,104.0,1.0,0,0,0,0,0,0,0
6.943854501665312e+18,11.0,7,4,6.781731804510471e+18,0,24.0,341300.0,3600000.0,317.0,106.0,6.943854467653701e+18,1,12.0,12.0,11.0,0.0,247.0,0.0,0,0,0,0,0,0,0
6.943192565135052e+18,20.0,12,2,6.781731804510471e+18,0,24.0,341300.0,3600000.0,317.0,106.0,6.677376971179036e+18,0,15.0,19.0,23.0,0.0,351.0,1.0,0,0,0,0,0,0,0
6.940530657932135e+18,8.0,8,2,6.781731804510471e+18,0,24.0,341300.0,3600000.0,317.0,106.0,6.940530636730027e+18,1,59.0,59.0,46.0,2.0,588.0,0.0,0,0,0,0,0,0,0
6.940529240710385e+18,8.0,7,2,6.781731804510471e+18,0,24.0,341300.0,3600000.0,317.0,106.0,6.940529194518449e+18,1,40.0,40.0,8.0,0.0,135.0,0.0,0,0,0,0,0,0,0
6.939724685709938e+18,3.0,3,0,6.781731804510471e+18,0,24.0,341300.0,3600000.0,317.0,106.0,6.939724760695721e+18,1,18.0,18.0,14.0,0.0,157.0,0.0,0,0,0,0,0,0,0
6.938754672522038e+18,0.0,13,4,6.781731804510471e+18,0,24.0,341300.0,3600000.0,317.0,106.0,6.93875464371138e+18,1,11.0,11.0,10.0,0.0,248.0,0.0,0,0,0,0,0,0,0
6.938674260156091e+18,42.0,7,4,6.781731804510471e+18,0,24.0,341300.0,3600000.0,317.0,106.0,6.643696566429288e+18,0,20.0,21.0,11.0,0.0,156.0,0.0,0,0,0,0,0,0,0
6.938671512719216e+18,26.0,7,4,6.781731804510471e+18,0,24.0,341300.0,3600000.0,317.0,106.0,6.643697680293826e+18,0,15.0,21.0,30.0,0.0,216.0,0.0,0,0,0,0,0,0,0
6.936076079048232e+18,0.0,7,4,6.781731804510471e+18,0,24.0,341300.0,3600000.0,317.0,106.0,6.936076088279847e+18,1,31.0,31.0,116.0,5.0,1063.0,1.0,0,0,0,0,0,0,0
6.936075857538682e+18,0.0,7,4,6.781731804510471e+18,0,24.0,341300.0,3600000.0,317.0,106.0,6.936075875725217e+18,1,35.0,35.0,43.0,0.0,450.0,0.0,0,0,0,0,0,0,0
6.935734014548412e+18,0.0,9,3,6.781731804510471e+18,0,24.0,341300.0,3600000.0,317.0,106.0,6.93573397775185e+18,1,10.0,10.0,75.0,0.0,679.0,0.0,0,0,0,0,0,0,0
6.933563363117125e+18,25.0,13,4,6.781731804510471e+18,0,24.0,341300.0,3600000.0,317.0,106.0,6.914488841139161e+18,0,204.0,59.0,58.0,0.0,814.0,1.0,0,0,0,0,0,0,0
6.933563023244234e+18,25.0,13,4,6.781731804510471e+18,0,24.0,341300.0,3600000.0,317.0,106.0,6.914488841139161e+18,0,204.0,59.0,20.0,0.0,261.0,0.0,0,0,0,0,0,0,0
6.932458887849415e+18,3.0,14,1,6.781731804510471e+18,0,24.0,341300.0,3600000.0,317.0,106.0,6.628071473376398e+18,0,63.0,16.0,49.0,2.0,568.0,0.0,0,0,0,0,0,0,0
6.927294577061744e+18,61.0,16,1,6.781731804510471e+18,0,24.0,341300.0,3600000.0,317.0,106.0,6.800932357604903e+18,0,32.0,14.0,15.0,0.0,307.0,1.0,0,0,0,0,0,0,0
6.925343596363124e+18,21.0,9,3,6.781731804510471e+18,0,24.0,341300.0,3600000.0,317.0,106.0,6.925343563119218e+18,1,18.0,18.0,41.0,0.0,578.0,1.0,0,0,0,0,0,0,0
6.923468707691908e+18,35.0,8,5,6.781731804510471e+18,0,24.0,341300.0,3600000.0,317.0,106.0,6.923468678172282e+18,1,15.0,15.0,16.0,0.0,305.0,0.0,1,0,0,0,0,0,0
6.922374159351696e+18,12.0,9,2,6.781731804510471e+18,0,24.0,341300.0,3600000.0,317.0,106.0,6.644814527665343e+18,0,22.0,12.0,25.0,0.0,396.0,1.0,0,0,0,0,0,0,0
6.922373432940319e+18,91.0,9,2,6.781731804510471e+18,0,24.0,341300.0,3600000.0,317.0,106.0,6.922373421842042e+18,1,40.0,40.0,73.0,0.0,745.0,1.0,0,0,0,0,0,0,0
6.916105826264452e+18,0.0,12,6,6.781731804510471e+18,0,24.0,341300.0,3600000.0,317.0,106.0,6.916105824989728e+18,1,12.0,12.0,192.0,0.0,1359.0,4.0,0,0,0,0,0,0,0
6.916105642969157e+18,0.0,12,6,6.781731804510471e+18,0,24.0,341300.0,3600000.0,317.0,106.0,6.916105660555988e+18,1,23.0,23.0,179.0,1.0,1712.0,4.0,0,0,0,0,0,0,0
6.916105490434919e+18,0.0,12,6,6.781731804510471e+18,0,24.0,341300.0,3600000.0,317.0,106.0,6.9161054795005e+18,1,15.0,15.0,140.0,0.0,1297.0,0.0,0,0,0,0,0,0,0
6.946372112529591e+18,80.0,1,4,6.733343806139909e+18,0,35.0,164800.0,3600000.0,145.0,42500.0,6.945520521513635e+18,1,55.0,55.0,25.0,0.0,468.0,5.0,0,0,0,0,0,0,0
6.943830959645116e+18,0.0,5,4,6.733343806139909e+18,0,35.0,164800.0,3600000.0,145.0,42500.0,6.939582034037788e+18,1,10.0,10.0,1232.0,1.0,7986.0,12.0,0,0,0,0,0,0,0
6.943782061840944e+18,105.0,2,4,6.733343806139909e+18,0,35.0,164800.0,3600000.0,145.0,42500.0,6.819255107536865e+18,0,60.0,42.0,818.0,2.0,5393.0,12.0,0,0,0,0,0,0,0
6.942628644099493e+18,3.0,23,0,6.733343806139909e+18,0,35.0,164800.0,3600000.0,145.0,42500.0,6.929230603011377e+18,1,8.0,8.0,235.0,1.0,2730.0,5.0,0,0,0,0,0,0,0
6.942297127859016e+18,121.0,2,0,6.733343806139909e+18,0,35.0,164800.0,3600000.0,145.0,42500.0,6.819255107536865e+18,0,60.0,37.0,2137.0,1.0,10900.0,23.0,0,0,0,0,0,0,0
6.941926107658604e+18,55.0,2,6,6.733343806139909e+18,0,35.0,164800.0,3600000.0,145.0,42500.0,2.1347053555136512e+17,1,15.0,7.0,591.0,4.0,5451.0,15.0,0,0,0,0,0,0,0
6.940272765257666e+18,69.0,15,1,6.733343806139909e+18,0,35.0,164800.0,3600000.0,145.0,42500.0,6.748678744585538e+18,0,30.0,18.0,151.0,1.0,2368.0,9.0,0,0,0,0,0,0,0
6.940052191616962e+18,74.0,1,1,6.733343806139909e+18,0,35.0,164800.0,3600000.0,145.0,42500.0,6.925533864153042e+18,1,11.0,11.0,1015.0,1.0,6356.0,13.0,0,0,0,0,0,0,0
6.938450121063452e+18,22.0,17,3,6.733343806139909e+18,0,35.0,164800.0,3600000.0,145.0,42500.0,6.938450074175376e+18,1,58.0,58.0,899.0,3.0,4529.0,16.0,0,0,0,0,0,0,0
6.937092730778552e+18,59.0,1,0,6.733343806139909e+18,0,35.0,164800.0,3600000.0,145.0,42500.0,6.926901814931608e+18,1,6.0,6.0,1386.0,4.0,7962.0,11.0,0,0,0,0,0,0,0
6.934854815231135e+18,69.0,0,1,6.733343806139909e+18,0,35.0,164800.0,3600000.0,145.0,42500.0,6.934854840430448e+18,1,59.0,59.0,553.0,6.0,3949.0,26.0,0,0,0,0,0,0,0
6.934774057829223e+18,116.0,19,0,6.733343806139909e+18,0,35.0,164800.0,3600000.0,145.0,42500.0,6.838385455549959e+18,1,59.0,36.0,718.0,9.0,8211.0,20.0,1,0,0,0,0,0,0
6.934105725178367e+18,50.0,0,6,6.733343806139909e+18,0,35.0,164800.0,3600000.0,145.0,42500.0,6.929977761108872e+18,1,8.0,8.0,681.0,2.0,8080.0,8.0,0,0,0,0,0,0,0
6.932932660205522e+18,97.0,20,2,6.733343806139909e+18,0,35.0,164800.0,3600000.0,145.0,42500.0,6.682163731507449e+18,1,15.0,15.0,666.0,2.0,6328.0,23.0,2,0,0,0,0,0,0
6.932919360331861e+18,1.0,19,2,6.733343806139909e+18,0,35.0,164800.0,3600000.0,145.0,42500.0,6.926604033394249e+18,1,6.0,6.0,677.0,4.0,7754.0,4.0,0,0,0,0,0,0,0
6.931447923083398e+18,35.0,20,5,6.733343806139909e+18,0,35.0,164800.0,3600000.0,145.0,42500.0,6.784668811917265e+18,0,60.0,58.0,101.0,3.0,4751.0,4.0,0,0,0,0,0,0,0
6.93116384411078e+18,63.0,2,5,6.733343806139909e+18,0,35.0,164800.0,3600000.0,145.0,42500.0,6.914004317615772e+18,1,26.0,8.0,1597.0,7.0,12100.0,24.0,0,0,0,0,0,0,0
6.930516404592496e+18,26.0,8,3,6.733343806139909e+18,0,35.0,164800.0,3600000.0,145.0,42500.0,6.916454178793475e+18,1,9.0,9.0,478.0,1.0,6761.0,3.0,0,0,0,0,0,0,0
6.930414540731485e+18,88.0,1,3,6.733343806139909e+18,0,35.0,164800.0,3600000.0,145.0,42500.0,6.912176825242275e+18,1,27.0,14.0,747.0,9.0,9460.0,21.0,2,1,0,0,0,0,0
6.929145318978162e+18,142.0,15,6,6.733343806139909e+18,0,35.0,164800.0,3600000.0,145.0,42500.0,6.920757553450323e+18,1,20.0,16.0,273.0,4.0,6260.0,9.0,1,0,0,0,0,0,0
6.929003748631039e+18,134.0,6,6,6.733343806139909e+18,0,35.0,164800.0,3600000.0,145.0,42500.0,6.929003653617536e+18,1,20.0,20.0,3064.0,9.0,17800.0,28.0,1,0,0,0,0,0,0
6.927708829870296e+18,134.0,18,2,6.733343806139909e+18,0,35.0,164800.0,3600000.0,145.0,42500.0,6.911730259641699e+18,1,7.0,7.0,377.0,6.0,5676.0,16.0,8,0,0,0,0,0,0
6.9269576135025e+18,144.0,18,0,6.733343806139909e+18,0,35.0,164800.0,3600000.0,145.0,42500.0,6.926957628186824e+18,1,57.0,58.0,752.0,3.0,13700.0,42.0,0,0,0,0,0,0,0
6.925595038919511e+18,17.0,2,4,6.733343806139909e+18,0,35.0,164800.0,3600000.0,145.0,42500.0,6.912090076704935e+18,1,5.0,5.0,29400.0,111.0,180200.0,278.0,0,0,0,0,0,0,0
6.92558706393706e+18,1.0,1,4,6.733343806139909e+18,0,35.0,164800.0,3600000.0,145.0,42500.0,6.915520330324808e+18,1,6.0,6.0,2248.0,3.0,21000.0,26.0,0,0,0,0,0,0,0
6.912756134982045e+18,3.0,11,4,6.530184573739865e+18,0,709.0,129900.0,1100000.0,3.0,1044.0,6.586947002464996e+18,0,166.0,14.0,448.0,12.0,5177.0,54.0,0,0,0,0,0,0,0
6.883154794366782e+18,1.0,17,1,6.530184573739865e+18,0,709.0,129900.0,1100000.0,3.0,1044.0,6.782953316037954e+18,0,60.0,18.0,2703.0,66.0,74600.0,65.0,0,0,0,0,0,0,0
6.784467982912376e+18,0.0,18,1,6.530184573739865e+18,0,709.0,129900.0,1100000.0,3.0,1044.0,6.784463376157363e+18,1,13.0,13.0,1921.0,39.0,105000.0,44.0,0,0,0,0,0,0,0
6.947093092495363e+18,45.0,0,6,6.890410940362556e+18,0,569.0,143800.0,372500.0,80.0,678.0,6.931599750143756e+18,1,18.0,18.0,2882.0,48.0,11100.0,182.0,4,1,0,0,0,1,0
6.946968538171182e+18,44.0,16,5,6.890410940362556e+18,0,569.0,143800.0,372500.0,80.0,678.0,6.931599750143756e+18,1,18.0,18.0,10600.0,234.0,45000.0,737.0,4,1,0,0,0,1,0
6.94692796506635e+18,52.0,13,5,6.890410940362556e+18,0,569.0,143800.0,372500.0,80.0,678.0,6.931599750143756e+18,1,18.0,18.0,1587.0,43.0,6140.0,185.0,4,1,0,0,0,1,0
6.946815965107655e+18,45.0,6,5,6.890410940362556e+18,0,569.0,143800.0,372500.0,80.0,678.0,6.94052506106551e+18,1,25.0,18.0,315.0,2.0,1338.0,18.0,4,1,0,0,0,1,0
6.946814178673954e+18,45.0,6,5,6.890410940362556e+18,0,569.0,143800.0,372500.0,80.0,678.0,6.912198956894177e+18,1,39.0,18.0,573.0,5.0,3097.0,13.0,4,1,0,0,0,1,0
6.946812803541977e+18,45.0,6,5,6.890410940362556e+18,0,569.0,143800.0,372500.0,80.0,678.0,6.931599750143756e+18,1,18.0,18.0,23800.0,1634.0,91000.0,4276.0,4,1,0,0,0,1,0
6.946725915116195e+18,45.0,0,5,6.890410940362556e+18,0,569.0,143800.0,372500.0,80.0,678.0,6.941730956592074e+18,1,13.0,29.0,276.0,10.0,1200.0,9.0,4,1,0,0,0,1,0
6.94657801030889e+18,45.0,15,4,6.890410940362556e+18,0,569.0,143800.0,372500.0,80.0,678.0,6.859596152619224e+18,1,19.0,18.0,3594.0,106.0,17200.0,169.0,4,1,0,0,0,1,0
6.946576357606428e+18,44.0,15,4,6.890410940362556e+18,0,569.0,143800.0,372500.0,80.0,678.0,6.942701968527789e+18,1,36.0,18.0,12100.0,317.0,41700.0,601.0,4,1,0,0,0,1,0
6.946521829087464e+18,47.0,11,4,6.890410940362556e+18,0,569.0,143800.0,372500.0,80.0,678.0,6.945043013752196e+18,1,19.0,18.0,1214.0,21.0,4769.0,41.0,4,1,0,0,0,1,0
6.946426090994879e+18,47.0,5,4,6.890410940362556e+18,0,569.0,143800.0,372500.0,80.0,678.0,6.943780162995572e+18,1,17.0,18.0,2139.0,83.0,9126.0,99.0,4,1,0,0,0,1,0
6.946370274568785e+18,55.0,1,4,6.890410940362556e+18,0,569.0,143800.0,372500.0,80.0,678.0,6.912198956894177e+18,1,39.0,33.0,575.0,12.0,2482.0,11.0,4,1,0,0,0,1,0
6.946349892277161e+18,46.0,0,4,6.890410940362556e+18,0,569.0,143800.0,372500.0,80.0,678.0,6.936469891868364e+18,1,19.0,18.0,19000.0,573.0,79300.0,959.0,4,1,0,0,0,1,0
6.946347466522414e+18,48.0,0,4,6.890410940362556e+18,0,569.0,143800.0,372500.0,80.0,678.0,6.942701968527789e+18,1,36.0,18.0,25600.0,664.0,92100.0,1586.0,4,1,0,0,0,1,0
6.946345093712399e+18,44.0,0,4,6.890410940362556e+18,0,569.0,143800.0,372500.0,80.0,678.0,6.941236850581409e+18,1,25.0,18.0,964.0,33.0,3640.0,52.0,4,1,0,0,0,1,0
6.946344206960987e+18,68.0,0,4,6.890410940362556e+18,0,569.0,143800.0,372500.0,80.0,678.0,6.86738098502191e+18,1,17.0,18.0,383.0,7.0,1942.0,12.0,5,1,0,0,0,1,0
